BUSINESS NAME, MERCHANT ID, PRIMARY ACCOUNT NUMBER, POS DATA CODE, DATETIME, EXP DATE, CURRENCY CODE, AUTH AMOUNT, TERMINAL ID, ZIP, CITY
COMPANY 1150,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,6675607440036073046,2,20130312173212,0615,USD,174.79,6380663077854803,27929,Currituck
COMPANY 1151,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,0907729492964926985,4,20130312173212,1116,USD,7.49,9562859439056363,28303,Fayetteville
COMPANY 1152,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,3621610780752051289,1,20130312173212,1213,USD,21.96,6507191672216210,85076,Phoenix
COMPANY 1153,ArmWLTZe4JPWv31OdGz0CKyHJ2Ujwpa1dXd,8107927403297172474,4,20130312173212,0416,USD,4433.29,2668388590818336,30620,Bethlehem
COMPANY 1154,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,8448213625470393748,3,20130312173212,0516,USD,16.88,6581432968742488,77022,Houston
COMPANY 1155,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,3426654492414423089,6,20130312173212,0214,USD,0.64,1165252662320069,10034,New York City
COMPANY 1156,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,4023953224238123802,6,20130312173212,1116,USD,25.19,8298207485830622,29410,Charleston
COMPANY 1157,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,4661548122929789587,3,20130312173212,0815,USD,45.63,1262434207146604,85201,Mesa
COMPANY 1158,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,6168682457528933935,5,20130312173212,0814,USD,146.22,8533453518934412,26332,Bristol
COMPANY 1159,IQ6wCy3k7PnAiRAN71ROxcNBavvVoUcwp7y,8229344557372754288,1,20130312173212,0614,USD,329.64,2094770823399082,79769,Odessa
COMPANY 1160,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,0371629182196535250,4,20130312173212,0616,USD,9.65,6840336226865289,05036,Brookfield
